chromosomes,uces
Bos_taurus_14,uce-5551_p1
Bos_taurus_14,uce-5756_p1
Bos_taurus_14,uce-5766_p1
Bos_taurus_14,uce-5805_p1
Bos_taurus_14,uce-5852_p1
Bos_taurus_14,uce-5969_p1
Bos_taurus_14,uce-6009_p1
Bos_taurus_14,uce-6067_p1
Bos_taurus_14,uce-6125_p1
Bos_taurus_14,uce-6133_p1
Bos_taurus_14,uce-6147_p1
Bos_taurus_14,uce-6167_p1
Bos_taurus_14,uce-6248_p1
Bos_taurus_14,uce-6310_p1
Bos_taurus_14,uce-6346_p1
Bos_taurus_14,uce-6376_p1
Bos_taurus_14,uce-6410_p1
Bos_taurus_14,uce-6472_p1
Bos_taurus_14,uce-6535_p1
Bos_taurus_14,uce-6682_p1
Bos_taurus_14,uce-6724_p1
Bos_taurus_14,uce-6747_p1
Bos_taurus_14,uce-6808_p1
Bos_taurus_14,uce-6839_p1
Bos_taurus_14,uce-6875_p1
Bos_taurus_14,uce-6898_p1
Bos_taurus_14,uce-6942_p1
Bos_taurus_14,uce-6948_p1
Bos_taurus_14,uce-7048_p1
Bos_taurus_14,uce-7054_p1
Bos_taurus_14,uce-7190_p1
Bos_taurus_14,uce-7245_p1
Bos_taurus_14,uce-7257_p1
Bos_taurus_14,uce-7270_p1
Bos_taurus_14,uce-7364_p1
Bos_taurus_14,uce-7444_p1
Bos_taurus_14,uce-7497_p1
Bos_taurus_14,uce-7500_p1
Bos_taurus_14,uce-7574_p1
Bos_taurus_14,uce-7629_p1
Bos_taurus_14,uce-7631_p1
Bos_taurus_14,uce-7648_p1
Bos_taurus_14,uce-7709_p1
Bos_taurus_14,uce-7748_p1
Bos_taurus_14,uce-7763_p1
Bos_taurus_14,uce-7786_p1
Bos_taurus_14,uce-7816_p1
Bos_taurus_14,uce-7829_p1
Bos_taurus_14,uce-7897_p1
Bos_taurus_14,uce-7909_p1
Bos_taurus_14,uce-7928_p1
Bos_taurus_14,uce-7958_p1
Bos_taurus_14,uce-7999_p1
Bos_taurus_14,uce-8045_p1
Bos_taurus_15,uce-70_p2
Bos_taurus_15,uce-70_p3
Bos_taurus_15,uce-74_p2
Bos_taurus_15,uce-136_p1
Bos_taurus_15,uce-136_p2
Bos_taurus_15,uce-136_p3
Bos_taurus_15,uce-142_p1
Bos_taurus_15,uce-231_p1
Bos_taurus_15,uce-231_p2
Bos_taurus_15,uce-231_p3
Bos_taurus_15,uce-301_p2
Bos_taurus_15,uce-347_p3
Bos_taurus_15,uce-352_p1
Bos_taurus_15,uce-357_p2
Bos_taurus_15,uce-432_p1
Bos_taurus_15,uce-432_p2
Bos_taurus_15,uce-497_p5
Bos_taurus_15,uce-518_p1
Bos_taurus_15,uce-534_p1
Bos_taurus_15,uce-553_p1
Bos_taurus_15,uce-553_p2
Bos_taurus_15,uce-553_p3
Bos_taurus_15,uce-558_p1
Bos_taurus_15,uce-558_p2
Bos_taurus_15,uce-558_p3
Bos_taurus_15,uce-558_p4
Bos_taurus_15,uce-591_p1
Bos_taurus_15,uce-618_p1
Bos_taurus_15,uce-648_p1
Bos_taurus_15,uce-666_p2
Bos_taurus_15,uce-681_p1
Bos_taurus_15,uce-790_p1
Bos_taurus_15,uce-812_p1
Bos_taurus_15,uce-812_p2
Bos_taurus_15,uce-897_p2
Bos_taurus_15,uce-923_p3
Bos_taurus_15,uce-1059_p1
Bos_taurus_15,uce-1167_p1
Bos_taurus_15,uce-1192_p2
Bos_taurus_15,uce-1277_p1
Bos_taurus_15,uce-1306_p2
Bos_taurus_15,uce-1359_p1
Bos_taurus_15,uce-1415_p1
Bos_taurus_15,uce-1506_p1
Bos_taurus_15,uce-1545_p2
Bos_taurus_15,uce-1602_p1
Bos_taurus_15,uce-1655_p1
Bos_taurus_15,uce-1655_p2
Bos_taurus_15,uce-1705_p2
Bos_taurus_15,uce-1713_p2
Bos_taurus_15,uce-1972_p2
Bos_taurus_15,uce-1977_p3
Bos_taurus_15,uce-2000_p3
Bos_taurus_15,uce-2024_p2
Bos_taurus_15,uce-2025_p1
Bos_taurus_15,uce-2389_p1
Bos_taurus_15,uce-2438_p1
Bos_taurus_15,uce-2450_p1
Bos_taurus_15,uce-2452_p1
Bos_taurus_15,uce-2924_p1
Bos_taurus_15,uce-2952_p1
Bos_taurus_15,uce-2960_p1
Bos_taurus_15,uce-2963_p1
Bos_taurus_15,uce-2992_p1
Bos_taurus_15,uce-3130_p1
Bos_taurus_15,uce-3193_p1
Bos_taurus_15,uce-3199_p1
Bos_taurus_15,uce-3214_p1
Bos_taurus_15,uce-3307_p1
Bos_taurus_15,uce-3486_p1
Bos_taurus_15,uce-3499_p1
Bos_taurus_15,uce-3540_p1
Bos_taurus_15,uce-3588_p1
Bos_taurus_15,uce-3589_p1
Bos_taurus_15,uce-3631_p1
Bos_taurus_15,uce-3676_p1
Bos_taurus_15,uce-3682_p1
Bos_taurus_15,uce-3698_p1
Bos_taurus_15,uce-3711_p1
Bos_taurus_15,uce-3929_p1
Bos_taurus_15,uce-3936_p1
Bos_taurus_15,uce-4000_p1
Bos_taurus_15,uce-4004_p1
Bos_taurus_15,uce-4039_p1
Bos_taurus_15,uce-4091_p1
Bos_taurus_15,uce-4097_p1
Bos_taurus_15,uce-4172_p1
Bos_taurus_15,uce-4183_p1
Bos_taurus_15,uce-4337_p1
Bos_taurus_15,uce-4431_p1
Bos_taurus_15,uce-4450_p1
Bos_taurus_15,uce-4500_p1
Bos_taurus_15,uce-4532_p1
Bos_taurus_15,uce-4541_p1
Bos_taurus_15,uce-4544_p1
Bos_taurus_15,uce-4587_p1
Bos_taurus_15,uce-4608_p1
Bos_taurus_15,uce-4686_p1
Bos_taurus_15,uce-4712_p1
Bos_taurus_15,uce-4820_p1
Bos_taurus_15,uce-4823_p1
Bos_taurus_15,uce-5103_p1
Bos_taurus_15,uce-5123_p1
Bos_taurus_15,uce-5130_p1
Bos_taurus_15,uce-5147_p1
Bos_taurus_15,uce-5211_p1
Bos_taurus_15,uce-5280_p1
Bos_taurus_15,uce-5392_p1
Bos_taurus_15,uce-5426_p1
Bos_taurus_15,uce-5435_p1
Bos_taurus_15,uce-5531_p1
Bos_taurus_15,uce-5627_p1
Bos_taurus_15,uce-5727_p1
Bos_taurus_15,uce-5837_p1
Bos_taurus_15,uce-5956_p1
Bos_taurus_15,uce-6010_p1
Bos_taurus_15,uce-6078_p1
Bos_taurus_15,uce-6117_p1
Bos_taurus_15,uce-6122_p1
Bos_taurus_15,uce-6188_p1
Bos_taurus_15,uce-6230_p1
Bos_taurus_15,uce-6288_p1
Bos_taurus_15,uce-6372_p1
Bos_taurus_15,uce-6383_p1
Bos_taurus_15,uce-6444_p1
Bos_taurus_15,uce-6464_p1
Bos_taurus_15,uce-6476_p1
Bos_taurus_15,uce-6482_p1
Bos_taurus_15,uce-6492_p1
Bos_taurus_15,uce-6584_p1
Bos_taurus_15,uce-6626_p1
Bos_taurus_15,uce-6628_p1
Bos_taurus_15,uce-6704_p1
Bos_taurus_15,uce-6763_p1
Bos_taurus_15,uce-6792_p1
Bos_taurus_15,uce-6809_p1
Bos_taurus_15,uce-6826_p1
Bos_taurus_15,uce-6948_p1
Bos_taurus_15,uce-6987_p1
Bos_taurus_15,uce-7078_p1
Bos_taurus_15,uce-7230_p1
Bos_taurus_15,uce-7232_p1
Bos_taurus_15,uce-7329_p1
Bos_taurus_15,uce-7399_p1
Bos_taurus_15,uce-7443_p1
Bos_taurus_15,uce-7463_p1
Bos_taurus_15,uce-7559_p1
Bos_taurus_15,uce-7631_p1
Bos_taurus_15,uce-7725_p1
Bos_taurus_15,uce-7850_p1
Bos_taurus_15,uce-7886_p1
Bos_taurus_15,uce-7975_p1
Bos_taurus_16,uce-27_p1
Bos_taurus_16,uce-52_p1
Bos_taurus_16,uce-102_p1
Bos_taurus_16,uce-110_p1
Bos_taurus_16,uce-182_p7
Bos_taurus_16,uce-234_p2
Bos_taurus_16,uce-242_p3
Bos_taurus_16,uce-248_p2
Bos_taurus_16,uce-253_p2
Bos_taurus_16,uce-314_p2
Bos_taurus_16,uce-314_p3
Bos_taurus_16,uce-323_p1
Bos_taurus_16,uce-323_p2
Bos_taurus_16,uce-335_p1
Bos_taurus_16,uce-335_p2
Bos_taurus_16,uce-335_p3
Bos_taurus_16,uce-367_p1
Bos_taurus_16,uce-469_p2
Bos_taurus_16,uce-492_p3
Bos_taurus_16,uce-492_p4
Bos_taurus_16,uce-494_p2
Bos_taurus_16,uce-494_p3
Bos_taurus_16,uce-526_p1
Bos_taurus_16,uce-526_p2
Bos_taurus_16,uce-574_p2
Bos_taurus_16,uce-665_p1
Bos_taurus_16,uce-725_p5
Bos_taurus_16,uce-759_p2
Bos_taurus_16,uce-774_p2
Bos_taurus_16,uce-803_p1
Bos_taurus_16,uce-823_p2
Bos_taurus_16,uce-898_p2
Bos_taurus_16,uce-1061_p1
Bos_taurus_16,uce-1063_p2
Bos_taurus_16,uce-1065_p1
Bos_taurus_16,uce-1149_p1
Bos_taurus_16,uce-1210_p1
Bos_taurus_16,uce-1210_p2
Bos_taurus_16,uce-1210_p3
Bos_taurus_16,uce-1243_p1
Bos_taurus_16,uce-1253_p1
Bos_taurus_16,uce-1278_p1
Bos_taurus_16,uce-1278_p2
Bos_taurus_16,uce-1278_p3
Bos_taurus_16,uce-1278_p4
Bos_taurus_16,uce-1285_p1
Bos_taurus_16,uce-1285_p2
Bos_taurus_16,uce-1375_p1
Bos_taurus_16,uce-1470_p1
Bos_taurus_16,uce-1470_p2
Bos_taurus_16,uce-1539_p1
Bos_taurus_16,uce-1718_p1
Bos_taurus_16,uce-1756_p1
Bos_taurus_16,uce-1762_p2
Bos_taurus_16,uce-1782_p1
Bos_taurus_16,uce-1816_p1
Bos_taurus_16,uce-1816_p2
Bos_taurus_16,uce-1822_p3
Bos_taurus_16,uce-1834_p1
Bos_taurus_16,uce-1834_p2
Bos_taurus_16,uce-1858_p2
Bos_taurus_16,uce-1877_p3
Bos_taurus_16,uce-1886_p1
Bos_taurus_16,uce-1891_p1
Bos_taurus_16,uce-1907_p1
Bos_taurus_16,uce-1960_p1
Bos_taurus_16,uce-1960_p2
Bos_taurus_16,uce-1964_p1
Bos_taurus_16,uce-1964_p2
Bos_taurus_16,uce-1964_p3
Bos_taurus_16,uce-1964_p4
Bos_taurus_16,uce-2043_p1
Bos_taurus_16,uce-2077_p1
Bos_taurus_16,uce-2096_p1
Bos_taurus_16,uce-2156_p1
Bos_taurus_16,uce-2231_p1
Bos_taurus_16,uce-2238_p1
Bos_taurus_16,uce-2326_p1
Bos_taurus_16,uce-2474_p1
Bos_taurus_16,uce-2491_p1
Bos_taurus_16,uce-2545_p1
Bos_taurus_16,uce-2560_p1
Bos_taurus_16,uce-2574_p1
Bos_taurus_16,uce-2668_p1
Bos_taurus_16,uce-2676_p1
Bos_taurus_16,uce-2692_p1
Bos_taurus_16,uce-2837_p1
Bos_taurus_16,uce-2839_p1
Bos_taurus_16,uce-2840_p1
Bos_taurus_16,uce-2843_p1
Bos_taurus_16,uce-2853_p1
Bos_taurus_16,uce-2866_p1
Bos_taurus_16,uce-2868_p1
Bos_taurus_16,uce-2874_p1
Bos_taurus_16,uce-2882_p1
Bos_taurus_16,uce-2897_p1
Bos_taurus_16,uce-3069_p1
Bos_taurus_16,uce-3078_p1
Bos_taurus_16,uce-3097_p1
Bos_taurus_16,uce-3126_p1
Bos_taurus_16,uce-3174_p1
Bos_taurus_16,uce-3198_p1
Bos_taurus_16,uce-3211_p1
Bos_taurus_16,uce-3304_p1
Bos_taurus_16,uce-3317_p1
Bos_taurus_16,uce-3340_p1
Bos_taurus_16,uce-3356_p1
Bos_taurus_16,uce-3360_p1
Bos_taurus_16,uce-3421_p1
Bos_taurus_16,uce-3452_p1
Bos_taurus_16,uce-3466_p1
Bos_taurus_16,uce-3541_p1
Bos_taurus_16,uce-3582_p1
Bos_taurus_16,uce-3584_p1
Bos_taurus_16,uce-3587_p1
Bos_taurus_16,uce-3622_p1
Bos_taurus_16,uce-3733_p1
Bos_taurus_16,uce-3747_p1
Bos_taurus_16,uce-3764_p1
Bos_taurus_16,uce-3845_p1
Bos_taurus_16,uce-3914_p1
Bos_taurus_16,uce-3922_p1
Bos_taurus_16,uce-3938_p1
Bos_taurus_16,uce-3964_p1
Bos_taurus_16,uce-3987_p1
Bos_taurus_16,uce-3999_p1
Bos_taurus_16,uce-4033_p1
Bos_taurus_16,uce-4076_p1
Bos_taurus_16,uce-4089_p1
Bos_taurus_16,uce-4164_p1
Bos_taurus_16,uce-4195_p1
Bos_taurus_16,uce-4210_p1
Bos_taurus_16,uce-4248_p1
Bos_taurus_16,uce-4263_p1
Bos_taurus_16,uce-4415_p1
Bos_taurus_16,uce-4455_p1
Bos_taurus_16,uce-4485_p1
Bos_taurus_16,uce-4512_p1
Bos_taurus_16,uce-4540_p1
Bos_taurus_16,uce-4565_p1
Bos_taurus_16,uce-4615_p1
Bos_taurus_16,uce-4670_p1
Bos_taurus_16,uce-4703_p1
Bos_taurus_16,uce-4744_p1
Bos_taurus_16,uce-4771_p1
Bos_taurus_16,uce-4790_p1
Bos_taurus_16,uce-4806_p1
Bos_taurus_16,uce-4807_p1
Bos_taurus_16,uce-4843_p1
Bos_taurus_16,uce-4845_p1
Bos_taurus_16,uce-4854_p1
Bos_taurus_16,uce-4866_p1
Bos_taurus_16,uce-4874_p1
Bos_taurus_16,uce-4917_p1
Bos_taurus_16,uce-4993_p1
Bos_taurus_16,uce-5005_p1
Bos_taurus_16,uce-5025_p1
Bos_taurus_16,uce-5072_p1
Bos_taurus_16,uce-5080_p1
Bos_taurus_16,uce-5116_p1
Bos_taurus_16,uce-5188_p1
Bos_taurus_16,uce-5371_p1
Bos_taurus_16,uce-5487_p1
Bos_taurus_16,uce-5505_p1
Bos_taurus_16,uce-5539_p1
Bos_taurus_16,uce-5560_p1
Bos_taurus_16,uce-5561_p1
Bos_taurus_16,uce-5755_p1
Bos_taurus_16,uce-5757_p1
Bos_taurus_16,uce-5758_p1
Bos_taurus_16,uce-5772_p1
Bos_taurus_16,uce-5786_p1
Bos_taurus_16,uce-5821_p1
Bos_taurus_16,uce-5868_p1
Bos_taurus_16,uce-6011_p1
Bos_taurus_16,uce-6028_p1
Bos_taurus_16,uce-6054_p1
Bos_taurus_16,uce-6084_p1
Bos_taurus_16,uce-6100_p1
Bos_taurus_16,uce-6161_p1
Bos_taurus_16,uce-6195_p1
Bos_taurus_16,uce-6262_p1
Bos_taurus_16,uce-6272_p1
Bos_taurus_16,uce-6310_p1
Bos_taurus_16,uce-6320_p1
Bos_taurus_16,uce-6342_p1
Bos_taurus_16,uce-6461_p1
Bos_taurus_16,uce-6462_p1
Bos_taurus_16,uce-6591_p1
Bos_taurus_16,uce-6667_p1
Bos_taurus_16,uce-6669_p1
Bos_taurus_16,uce-6674_p1
Bos_taurus_16,uce-6690_p1
Bos_taurus_16,uce-6692_p1
Bos_taurus_16,uce-6719_p1
Bos_taurus_16,uce-6811_p1
Bos_taurus_16,uce-6818_p1
Bos_taurus_16,uce-6855_p1
Bos_taurus_16,uce-6945_p1
Bos_taurus_16,uce-6948_p1
Bos_taurus_16,uce-6984_p1
Bos_taurus_16,uce-7184_p1
Bos_taurus_16,uce-7216_p1
Bos_taurus_16,uce-7471_p1
Bos_taurus_16,uce-7521_p1
Bos_taurus_16,uce-7552_p1
Bos_taurus_16,uce-7581_p1
Bos_taurus_16,uce-7586_p1
Bos_taurus_16,uce-7588_p1
Bos_taurus_16,uce-7643_p1
Bos_taurus_16,uce-7654_p1
Bos_taurus_16,uce-7656_p1
Bos_taurus_16,uce-7697_p1
Bos_taurus_16,uce-7752_p1
Bos_taurus_16,uce-7764_p1
Bos_taurus_16,uce-7806_p1
Bos_taurus_16,uce-7813_p1
Bos_taurus_16,uce-7836_p1
Bos_taurus_16,uce-7847_p1
Bos_taurus_16,uce-7871_p1
Bos_taurus_16,uce-7884_p1
Bos_taurus_16,uce-7984_p1
Bos_taurus_17,uce-83_p1
Bos_taurus_17,uce-83_p2
Bos_taurus_17,uce-125_p2
Bos_taurus_17,uce-139_p1
Bos_taurus_17,uce-497_p1
Bos_taurus_17,uce-497_p3
Bos_taurus_17,uce-497_p4
Bos_taurus_17,uce-513_p2
Bos_taurus_17,uce-551_p2
Bos_taurus_17,uce-629_p1
Bos_taurus_17,uce-683_p2
Bos_taurus_17,uce-943_p1
Bos_taurus_17,uce-956_p1
Bos_taurus_17,uce-1054_p3
Bos_taurus_17,uce-1255_p2
Bos_taurus_17,uce-1458_p3
Bos_taurus_17,uce-1462_p2
Bos_taurus_17,uce-1752_p2
Bos_taurus_17,uce-1969_p1
Bos_taurus_17,uce-2073_p2
Bos_taurus_17,uce-2079_p1
Bos_taurus_17,uce-2169_p1
Bos_taurus_17,uce-2181_p1
Bos_taurus_17,uce-2253_p1
Bos_taurus_17,uce-2303_p1
Bos_taurus_17,uce-2415_p1
Bos_taurus_17,uce-2452_p1
Bos_taurus_17,uce-2480_p1
Bos_taurus_17,uce-2598_p1
Bos_taurus_17,uce-2618_p1
Bos_taurus_17,uce-3235_p1
Bos_taurus_17,uce-3258_p1
Bos_taurus_17,uce-3273_p1
Bos_taurus_17,uce-3334_p1
Bos_taurus_17,uce-3392_p1
Bos_taurus_17,uce-3449_p1
Bos_taurus_17,uce-3470_p1
Bos_taurus_17,uce-3585_p1
Bos_taurus_17,uce-3591_p1
Bos_taurus_17,uce-3772_p1
Bos_taurus_17,uce-3775_p1
Bos_taurus_17,uce-4070_p1
Bos_taurus_17,uce-4267_p1
Bos_taurus_17,uce-4521_p1
Bos_taurus_17,uce-4999_p1
Bos_taurus_17,uce-5011_p1
Bos_taurus_17,uce-5053_p1
Bos_taurus_17,uce-5140_p1
Bos_taurus_17,uce-5167_p1
Bos_taurus_17,uce-5200_p1
Bos_taurus_17,uce-5205_p1
Bos_taurus_17,uce-5646_p1
Bos_taurus_17,uce-5683_p1
Bos_taurus_17,uce-5818_p1
Bos_taurus_17,uce-5932_p1
Bos_taurus_17,uce-5955_p1
Bos_taurus_17,uce-6120_p1
Bos_taurus_17,uce-6238_p1
Bos_taurus_17,uce-6284_p1
Bos_taurus_17,uce-6599_p1
Bos_taurus_17,uce-6652_p1
Bos_taurus_17,uce-6706_p1
Bos_taurus_17,uce-6938_p1
Bos_taurus_17,uce-6948_p1
Bos_taurus_17,uce-7117_p1
Bos_taurus_17,uce-7248_p1
Bos_taurus_17,uce-7479_p1
Bos_taurus_17,uce-7536_p1
Bos_taurus_17,uce-7628_p1
Bos_taurus_17,uce-7640_p1
Bos_taurus_17,uce-7724_p1
Bos_taurus_17,uce-7841_p1
Bos_taurus_18,uce-2_p1
Bos_taurus_18,uce-6_p3
Bos_taurus_18,uce-38_p1
Bos_taurus_18,uce-94_p2
Bos_taurus_18,uce-120_p2
Bos_taurus_18,uce-132_p3
Bos_taurus_18,uce-157_p1
Bos_taurus_18,uce-241_p2
Bos_taurus_18,uce-317_p2
Bos_taurus_18,uce-317_p3
Bos_taurus_18,uce-434_p1
Bos_taurus_18,uce-441_p1
Bos_taurus_18,uce-447_p1
Bos_taurus_18,uce-449_p2
Bos_taurus_18,uce-454_p1
Bos_taurus_18,uce-454_p2
Bos_taurus_18,uce-485_p1
Bos_taurus_18,uce-535_p5
Bos_taurus_18,uce-544_p2
Bos_taurus_18,uce-550_p1
Bos_taurus_18,uce-571_p1
Bos_taurus_18,uce-574_p2
Bos_taurus_18,uce-583_p2
Bos_taurus_18,uce-760_p2
Bos_taurus_18,uce-762_p4
Bos_taurus_18,uce-792_p3
Bos_taurus_18,uce-872_p1
Bos_taurus_18,uce-872_p2
Bos_taurus_18,uce-951_p2
Bos_taurus_18,uce-1090_p1
Bos_taurus_18,uce-1090_p2
Bos_taurus_18,uce-1090_p3
Bos_taurus_18,uce-1090_p4
Bos_taurus_18,uce-1122_p3
Bos_taurus_18,uce-1131_p1
Bos_taurus_18,uce-1131_p2
Bos_taurus_18,uce-1131_p3
Bos_taurus_18,uce-1131_p4
Bos_taurus_18,uce-1143_p2
Bos_taurus_18,uce-1176_p2
Bos_taurus_18,uce-1263_p4
Bos_taurus_18,uce-1264_p1
Bos_taurus_18,uce-1422_p1
Bos_taurus_18,uce-1422_p2
Bos_taurus_18,uce-1422_p3
Bos_taurus_18,uce-1480_p2
Bos_taurus_18,uce-1499_p1
Bos_taurus_18,uce-1499_p2
Bos_taurus_18,uce-1544_p2
Bos_taurus_18,uce-1569_p1
Bos_taurus_18,uce-1569_p2
Bos_taurus_18,uce-1579_p3
Bos_taurus_18,uce-1582_p5
Bos_taurus_18,uce-1586_p1
Bos_taurus_18,uce-1590_p1
Bos_taurus_18,uce-1590_p2
Bos_taurus_18,uce-1600_p1
Bos_taurus_18,uce-1603_p1
Bos_taurus_18,uce-1660_p1
Bos_taurus_18,uce-1660_p2
Bos_taurus_18,uce-1660_p3
Bos_taurus_18,uce-1662_p1
Bos_taurus_18,uce-1685_p1
Bos_taurus_18,uce-1763_p1
Bos_taurus_18,uce-1763_p2
Bos_taurus_18,uce-1793_p1
Bos_taurus_18,uce-1846_p2
Bos_taurus_18,uce-1890_p2
Bos_taurus_18,uce-1903_p1
Bos_taurus_18,uce-1970_p1
Bos_taurus_18,uce-1970_p2
Bos_taurus_18,uce-1970_p3
Bos_taurus_18,uce-1998_p4
Bos_taurus_18,uce-2045_p2
Bos_taurus_18,uce-2070_p1
Bos_taurus_18,uce-2086_p1
Bos_taurus_18,uce-2151_p1
Bos_taurus_18,uce-2155_p1
Bos_taurus_18,uce-2166_p1
Bos_taurus_18,uce-2181_p1
Bos_taurus_18,uce-2202_p1
Bos_taurus_18,uce-2239_p1
Bos_taurus_18,uce-2243_p1
Bos_taurus_18,uce-2321_p1
Bos_taurus_18,uce-2342_p1
Bos_taurus_18,uce-2365_p1
Bos_taurus_18,uce-2416_p1
Bos_taurus_18,uce-2423_p1
Bos_taurus_18,uce-2438_p1
Bos_taurus_18,uce-2475_p1
Bos_taurus_18,uce-2482_p1
Bos_taurus_18,uce-2503_p1
Bos_taurus_18,uce-2531_p1
Bos_taurus_18,uce-2534_p1
Bos_taurus_18,uce-2655_p1
Bos_taurus_18,uce-2658_p1
Bos_taurus_18,uce-2677_p1
Bos_taurus_18,uce-2736_p1
Bos_taurus_18,uce-2785_p1
Bos_taurus_18,uce-2815_p1
Bos_taurus_18,uce-2847_p1
Bos_taurus_18,uce-2933_p1
Bos_taurus_18,uce-2950_p1
Bos_taurus_18,uce-3009_p1
Bos_taurus_18,uce-3058_p1
Bos_taurus_18,uce-3141_p1
Bos_taurus_18,uce-3213_p1
Bos_taurus_18,uce-3224_p1
Bos_taurus_18,uce-3252_p1
Bos_taurus_18,uce-3288_p1
Bos_taurus_18,uce-3434_p1
Bos_taurus_18,uce-3465_p1
Bos_taurus_18,uce-3469_p1
Bos_taurus_18,uce-3547_p1
Bos_taurus_18,uce-3623_p1
Bos_taurus_18,uce-3638_p1
Bos_taurus_18,uce-3658_p1
Bos_taurus_18,uce-3783_p1
Bos_taurus_18,uce-3810_p1
Bos_taurus_18,uce-3826_p1
Bos_taurus_18,uce-3870_p1
Bos_taurus_18,uce-3945_p1
Bos_taurus_18,uce-4038_p1
Bos_taurus_18,uce-4101_p1
Bos_taurus_18,uce-4115_p1
Bos_taurus_18,uce-4140_p1
Bos_taurus_18,uce-4216_p1
Bos_taurus_18,uce-4219_p1
Bos_taurus_18,uce-4234_p1
Bos_taurus_18,uce-4250_p1
Bos_taurus_18,uce-4254_p1
Bos_taurus_18,uce-4363_p1
Bos_taurus_18,uce-4384_p1
Bos_taurus_18,uce-4396_p1
Bos_taurus_18,uce-4413_p1
Bos_taurus_18,uce-4427_p1
Bos_taurus_18,uce-4433_p1
Bos_taurus_18,uce-4513_p1
Bos_taurus_18,uce-4557_p1
Bos_taurus_18,uce-4574_p1
Bos_taurus_18,uce-4622_p1
Bos_taurus_18,uce-4639_p1
Bos_taurus_18,uce-4697_p1
Bos_taurus_18,uce-4766_p1
Bos_taurus_18,uce-4846_p1
Bos_taurus_18,uce-4856_p1
Bos_taurus_18,uce-4900_p1
Bos_taurus_18,uce-4958_p1
Bos_taurus_18,uce-4960_p1
Bos_taurus_18,uce-4968_p1
Bos_taurus_18,uce-4970_p1
Bos_taurus_18,uce-4977_p1
Bos_taurus_18,uce-4980_p1
Bos_taurus_18,uce-5074_p1
Bos_taurus_18,uce-5101_p1
Bos_taurus_18,uce-5108_p1
Bos_taurus_18,uce-5142_p1
Bos_taurus_18,uce-5174_p1
Bos_taurus_18,uce-5179_p1
Bos_taurus_18,uce-5183_p1
Bos_taurus_18,uce-5186_p1
Bos_taurus_18,uce-5190_p1
Bos_taurus_18,uce-5192_p1
Bos_taurus_18,uce-5292_p1
Bos_taurus_18,uce-5340_p1
Bos_taurus_18,uce-5343_p1
Bos_taurus_18,uce-5495_p1
Bos_taurus_18,uce-5528_p1
Bos_taurus_18,uce-5690_p1
Bos_taurus_18,uce-5732_p1
Bos_taurus_18,uce-5839_p1
Bos_taurus_18,uce-5873_p1
Bos_taurus_18,uce-5883_p1
Bos_taurus_18,uce-5961_p1
Bos_taurus_18,uce-5975_p1
Bos_taurus_18,uce-6025_p1
Bos_taurus_18,uce-6077_p1
Bos_taurus_18,uce-6126_p1
Bos_taurus_18,uce-6152_p1
Bos_taurus_18,uce-6157_p1
Bos_taurus_18,uce-6177_p1
Bos_taurus_18,uce-6193_p1
Bos_taurus_18,uce-6200_p1
Bos_taurus_18,uce-6232_p1
Bos_taurus_18,uce-6254_p1
Bos_taurus_18,uce-6301_p1
Bos_taurus_18,uce-6340_p1
Bos_taurus_18,uce-6405_p1
Bos_taurus_18,uce-6441_p1
Bos_taurus_18,uce-6465_p1
Bos_taurus_18,uce-6497_p1
Bos_taurus_18,uce-6520_p1
Bos_taurus_18,uce-6730_p1
Bos_taurus_18,uce-6739_p1
Bos_taurus_18,uce-6754_p1
Bos_taurus_18,uce-6882_p1
Bos_taurus_18,uce-6885_p1
Bos_taurus_18,uce-6929_p1
Bos_taurus_18,uce-6933_p1
Bos_taurus_18,uce-6948_p1
Bos_taurus_18,uce-6969_p1
Bos_taurus_18,uce-6977_p1
Bos_taurus_18,uce-7024_p1
Bos_taurus_18,uce-7028_p1
Bos_taurus_18,uce-7044_p1
Bos_taurus_18,uce-7053_p1
Bos_taurus_18,uce-7081_p1
Bos_taurus_18,uce-7143_p1
Bos_taurus_18,uce-7205_p1
Bos_taurus_18,uce-7234_p1
Bos_taurus_18,uce-7253_p1
Bos_taurus_18,uce-7266_p1
Bos_taurus_18,uce-7289_p1
Bos_taurus_18,uce-7299_p1
Bos_taurus_18,uce-7313_p1
Bos_taurus_18,uce-7319_p1
Bos_taurus_18,uce-7456_p1
Bos_taurus_18,uce-7482_p1
Bos_taurus_18,uce-7483_p1
Bos_taurus_18,uce-7495_p1
Bos_taurus_18,uce-7504_p1
Bos_taurus_18,uce-7563_p1
Bos_taurus_18,uce-7567_p1
Bos_taurus_18,uce-7569_p1
Bos_taurus_18,uce-7576_p1
Bos_taurus_18,uce-7624_p1
Bos_taurus_18,uce-7647_p1
Bos_taurus_18,uce-7653_p1
Bos_taurus_18,uce-7729_p1
Bos_taurus_18,uce-7761_p1
Bos_taurus_18,uce-7772_p1
Bos_taurus_18,uce-7845_p1
Bos_taurus_18,uce-7877_p1
Bos_taurus_18,uce-7917_p1
Bos_taurus_19,uce-491_p3
Bos_taurus_19,uce-574_p2
Bos_taurus_19,uce-902_p2
Bos_taurus_19,uce-1054_p3
Bos_taurus_19,uce-1121_p1
Bos_taurus_19,uce-1217_p4
Bos_taurus_19,uce-1435_p3
Bos_taurus_19,uce-2134_p1
